age,worktype,edu,time_edu,marrytyoe,job,relative,people,sex,income,lost,timeperweek,country,incomes
58,?,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K.
67,Private,9th,5,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K.
24,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K.
19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,25,United-States,<=50K.
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K.
32,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
59,Private,7th-8th,4,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K.
34,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,United-States,<=50K.
24,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,<=50K.
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,<=50K.
36,Private,Some-college,10,Separated,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K.
38,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,4,United-States,<=50K.
53,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,>50K.
24,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
38,State-gov,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,50,United-States,<=50K.
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,<=50K.
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,50,United-States,>50K.
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,<=50K.
53,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K.
51,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K.
65,Self-emp-not-inc,Prof-school,15,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K.
40,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K.
39,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,14344,0,40,United-States,>50K.
54,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,45,?,<=50K.
24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K.
32,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
40,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K.
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,55,England,>50K.
47,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K.
40,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40,United-States,<=50K.
41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,40,United-States,>50K.
38,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K.
36,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,0,0,70,South,<=50K.
64,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K.
47,Private,7th-8th,4,Separated,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K.
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K.
48,Private,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K.
45,Private,11th,7,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,United-States,<=50K.
58,State-gov,HS-grad,9,Never-married,Tech-support,Own-child,Black,Female,0,0,40,United-States,<=50K.
48,Private,Assoc-voc,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,5013,0,40,United-States,<=50K.
49,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,45,United-States,<=50K.
34,Federal-gov,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
43,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,3103,0,40,United-States,>50K.
50,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,30,United-States,<=50K.
31,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,55,United-States,<=50K.
31,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K.
57,Private,HS-grad,9,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K.
33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,56,United-States,>50K.
52,Private,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,32,United-States,<=50K.
43,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,40,United-States,>50K.
30,Private,Bachelors,13,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,60,United-States,<=50K.
54,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,<=50K.
36,Private,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,10520,0,40,Ireland,>50K.
43,Private,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,47,United-States,>50K.
35,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
56,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,37,United-States,<=50K.
34,Self-emp-not-inc,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,50,Cuba,<=50K.
19,?,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K.
51,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K.
39,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,7688,0,50,United-States,>50K.
59,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K.
46,Self-emp-not-inc,11th,7,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,48,United-States,<=50K.
39,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
67,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,6767,0,40,United-States,<=50K.
38,Private,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,0,0,42,United-States,<=50K.
70,?,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K.
22,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K.
30,Private,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,>50K.
39,Without-pay,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K.
21,?,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K.
78,?,9th,5,Widowed,?,Unmarried,White,Male,0,0,40,United-States,<=50K.
43,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,40,United-States,>50K.
47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K.
20,Private,12th,8,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K.
52,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K.
50,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,United-States,<=50K.
34,Private,HS-grad,9,Separated,Transport-moving,Own-child,White,Male,0,0,25,Columbia,<=50K.
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
51,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,80,United-States,<=50K.
30,Private,Assoc-voc,11,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K.
19,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K.
37,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K.
38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,50,Portugal,>50K.
27,Federal-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,United-States,>50K.
17,?,11th,7,Never-married,?,Own-child,White,Female,0,0,20,England,<=50K.
32,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K.
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K.
26,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K.
24,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
35,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,<=50K.
57,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
40,Federal-gov,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K.
32,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Black,Male,0,0,38,United-States,<=50K.
53,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K.
23,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,8614,0,15,United-States,>50K.
54,Self-emp-not-inc,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K.
21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,2597,0,40,United-States,<=50K.
26,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
29,Private,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,<=50K.
38,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K.
19,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,18,United-States,<=50K.
28,?,Some-college,10,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,0,0,48,India,<=50K.
40,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K.
21,?,HS-grad,9,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,20,Laos,<=50K.
37,Private,5th-6th,3,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,45,Mexico,<=50K.
41,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K.
47,Private,5th-6th,3,Divorced,Sales,Other-relative,White,Female,0,0,32,Mexico,<=50K.
35,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Iran,<=50K.
39,State-gov,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K.
29,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55,United-States,>50K.
29,Private,Masters,14,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K.
54,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K.
24,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K.
32,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K.
47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Portugal,>50K.
36,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,<=50K.
63,Private,9th,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K.
25,Private,Bachelors,13,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K.
36,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K.
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K.
23,Private,HS-grad,9,Separated,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K.
38,Self-emp-not-inc,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K.
24,?,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,20,United-States,<=50K.
53,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,52,United-States,>50K.
60,Private,Doctorate,16,Separated,Priv-house-serv,Unmarried,White,Female,0,0,30,Nicaragua,<=50K.
35,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,5013,0,40,United-States,<=50K.
33,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,>50K.
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K.
23,?,10th,6,Never-married,?,Not-in-family,White,Female,0,0,20,United-States,<=50K.
18,Never-worked,11th,7,Never-married,?,Own-child,White,Male,0,0,35,United-States,<=50K.
45,State-gov,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K.
37,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K.
60,Local-gov,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,<=50K.
37,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K.
41,State-gov,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K.
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
29,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,3325,0,40,United-States,<=50K.
18,?,11th,7,Never-married,?,Own-child,White,Female,0,0,15,United-States,<=50K.
61,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K.
30,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,25,Ecuador,<=50K.
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K.
29,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K.
28,Self-emp-not-inc,Assoc-voc,11,Never-married,Farming-fishing,Own-child,White,Male,10520,0,45,United-States,>50K.
53,Federal-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K.
73,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,28,United-States,>50K.
25,Private,10th,6,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,35,Haiti,<=50K.
30,Private,HS-grad,9,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K.
38,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
51,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
23,State-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,52,United-States,<=50K.
73,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,1409,0,2,United-States,<=50K.
37,State-gov,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,30,United-States,<=50K.
72,Private,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,28,United-States,<=50K.
30,Self-emp-not-inc,Some-college,10,Separated,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K.
23,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
27,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,?,<=50K.
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K.
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K.
30,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K.
21,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K.
35,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,?,>50K.
42,Private,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K.
31,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,0,0,40,?,<=50K.
35,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K.
27,?,Bachelors,13,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,0,0,10,China,<=50K.
26,Private,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,28,United-States,<=50K.
45,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,3411,0,40,United-States,<=50K.
27,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K.
39,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,8614,0,50,United-States,>50K.
71,Private,Bachelors,13,Widowed,Exec-managerial,Other-relative,White,Female,0,0,40,United-States,<=50K.
22,Local-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,0,0,25,United-States,<=50K.
51,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K.
48,Private,Assoc-voc,11,Separated,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K.
48,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K.
21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,64,United-States,<=50K.
55,Self-emp-inc,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,10,United-States,<=50K.
33,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,<=50K.
35,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K.
22,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K.
22,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K.
33,?,7th-8th,4,Never-married,?,Not-in-family,White,Female,0,0,30,United-States,<=50K.
19,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K.
23,Private,7th-8th,4,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K.
29,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K.
75,Private,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,36,United-States,>50K.
54,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,Wife,Amer-Indian-Eskimo,Female,0,2163,15,United-States,<=50K.
60,?,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K.
90,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K.
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,Black,Female,0,0,70,United-States,<=50K.
20,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Female,0,0,40,United-States,<=50K.
24,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,<=50K.
24,Private,Bachelors,13,Never-married,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K.
45,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,5013,0,40,United-States,<=50K.
29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K.
47,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
24,Private,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,50,United-States,<=50K.
29,Private,HS-grad,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,35,United-States,<=50K.
46,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
66,Private,Masters,14,Widowed,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K.
41,Private,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,?,>50K.
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K.
51,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K.
29,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K.
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
39,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K.
65,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,40,Germany,>50K.
57,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,2129,70,United-States,<=50K.
40,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
60,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,?,<=50K.
46,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
19,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K.
47,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,55,United-States,>50K.
39,Private,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K.
32,?,HS-grad,9,Divorced,?,Not-in-family,Black,Female,0,0,40,United-States,<=50K.
30,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,<=50K.
20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,25,United-States,<=50K.
20,?,12th,8,Never-married,?,Unmarried,White,Female,0,0,35,United-States,<=50K.
62,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K.
44,?,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K.
38,Private,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K.
58,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K.
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,50,United-States,>50K.
45,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,50,United-States,>50K.
27,Private,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,38,United-States,<=50K.
51,Private,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,48,United-States,<=50K.
52,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,Haiti,>50K.
34,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K.
41,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K.
30,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K.
44,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,38,United-States,>50K.
28,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K.
41,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K.
60,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K.
44,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,?,>50K.
40,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Philippines,<=50K.
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
49,Private,Assoc-voc,11,Divorced,Craft-repair,Own-child,White,Male,0,0,30,Thailand,<=50K.
26,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K.
33,Private,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,32,United-States,<=50K.
62,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,4064,0,35,England,<=50K.
45,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K.
52,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,35,United-States,>50K.
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K.
47,Private,HS-grad,9,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,>50K.
41,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K.
38,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K.
32,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K.
65,?,Bachelors,13,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K.
50,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K.
32,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,5013,0,65,United-States,<=50K.
19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K.
33,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,United-States,<=50K.
34,Private,1st-4th,2,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K.
60,Private,10th,6,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K.
